,product_name,price,url,product_rating
10,"Sony 索尼 ZX 系列有线头戴式耳机带麦克风,黑色 MDR-ZX110AP",US$20.05,/-/zh/dp/B00OUX6U6G/ref=sr_1_11?keywords=headphones&qid=1682675088&sr=8-11,4.5 颗星，最多 5 颗星
11,"Picun B12 无线蓝牙耳机,高清立体声头戴式耳机,内置麦克风,深低音 20 小时播放时间,快速充电蓝牙 5.2 耳机,适合成人、学校、旅行、黑色",US$19.99,/-/zh/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A0862692257KTRYO38M05&qualifier=1682675088&id=4134090475979844&widgetName=sp_mtf&url=%2Fdp%2FB08Z41RGQL%2Fref%3Dsr_1_12_sspa%3Fkeywords%3Dheadphones%26qid%3D1682675088%26sr%3D8-12-spons%26psc%3D1,4.4 颗星，最多 5 颗星
12,"RORSOU R10 头戴式耳机带麦克风,轻质折叠立体声低音耳机带 1.5 米无缠结线,便携式有线耳机适用于智能手机平板电脑 MP3 / 4(黑色)",US$16.99,/-/zh/dp/B094NC89P9/ref=sr_1_13?keywords=headphones&qid=1682675088&sr=8-13,4.5 颗星，最多 5 颗星
13,Apple EarPods 耳机,N/A,/-/zh/dp/B01M0GB8CC/ref=ice_ac_b_dpb?keywords=headphones&qid=1682675088&sr=8-14,4.6 颗星，最多 5 颗星
14,"Bluetooth Headphones Over Ear,BERIBES 65H Playtime and 6 EQ Music Modes Wireless Headphones with Microphone,HiFi Stereo Foldable Lightweight Headset, Deep Bass for Home Office Cellphone PC Etc.(White)",US$21.99,/-/zh/dp/B0B8YNRS6D/ref=sr_1_15?keywords=headphones&qid=1682675088&sr=8-15,4.5 颗星，最多 5 颗星
15,"Tuitager 蓝牙耳机头戴式,60 小时播放时间可折叠轻质无线耳机 Hi-Fi 立体声,6 种 EQ 模式,低音可调节耳机,内置高清麦克风,FM,SD / TF 适用于电脑/家庭",US$19.99,/-/zh/dp/B09CY995KT/ref=sr_1_16?keywords=headphones&qid=1682675088&sr=8-16,4.3 颗星，最多 5 颗星
16,OneOdio 无须转接线 密闭耳罩式 DJ 立体声监控耳机，专业录音室监控和混音，伸缩附刻度头带，50 公釐钕驱动器 - 拋光表面 1,US$31.99,/-/zh/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A000122470YHGHZHZ6KJ&qualifier=1682675088&id=4134090475979844&widgetName=sp_mtf&url=%2Fdp%2FB01N6ZJH96%2Fref%3Dsr_1_17_sspa%3Fkeywords%3Dheadphones%26qid%3D1682675088%26sr%3D8-17-spons%26psc%3D1,4.5 颗星，最多 5 颗星
17,Bose QuietComfort 45 蓝牙无线降噪耳机 - 白烟,US$329.00,/-/zh/dp/B098FH5P3C/ref=sr_1_18?keywords=headphones&qid=1682675088&sr=8-18,4.7 颗星，最多 5 颗星
18,"Soundcore Anker Life Q20 混合主动降噪耳机,无线头戴式蓝牙耳机,40 小时播放时间,高分辨率音频,深低音,记忆泡沫耳罩,适用于旅行,家庭办公室",US$59.99,/-/zh/dp/B07NM3RSRQ/ref=sr_1_19?keywords=headphones&qid=1682675088&sr=8-19,4.5 颗星，最多 5 颗星
19,"Amazon Basics 入耳式有线耳机,带麦克风的耳塞,黑色",US$7.25,/-/zh/dp/B07HH1QSLB/ref=sr_1_20?keywords=headphones&qid=1682675088&sr=8-20,4.2 颗星，最多 5 颗星
20,"Beats Studio Buds – True Wireless Noise Cancelling Earbuds – Compatible with Apple & Android, Built-in Microphone, IPX4 Rating, Sweat Resistant Earphones, Class 1 Bluetooth Headphones - Red",US$149.95,/-/zh/dp/B096SSCV5K/ref=sr_1_21?keywords=headphones&qid=1682675088&sr=8-21,4.4 颗星，最多 5 颗星
21,"LWZCAM 有线耳塞带麦克风 5 件装,带重低音的入耳式耳机,高音质耳机,兼容 iPod、iPad、MP3、Android 手机,适合所有3.5毫米插孔",US$13.99,/-/zh/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A101573177V3NQ4AB40I&qualifier=1682675088&id=4134090475979844&widgetName=sp_btf&url=%2Fdp%2FB09MQGTP7Y%2Fref%3Dsr_1_22_sspa%3Fkeywords%3Dheadphones%26qid%3D1682675088%26sr%3D8-22-spons%26psc%3D1%26smid%3DA1LQTENSFMU03V,4.4 颗星，最多 5 颗星
