,product_name,price,url,product_rating
11,MUJOO 波西米亚区域地毯 3'x5' 可机洗区域地毯粉色小面积地毯防滑适用于入口卧室卧室卧室卧室卧室走廊厨房走廊客厅洗衣房波斯室内垫柔软低绒花卉。,US$43.99,/-/zh/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A1026248EON32O47C99N&qualifier=1682675430&id=2145365484353172&widgetName=sp_mtf&url=%2Fdp%2FB0B4ZV6C91%2Fref%3Dsr_1_12_sspa%3Fkeywords%3DArea%2BRug%26qid%3D1682675430%26sr%3D8-12-spons%26psc%3D1,4.7 颗星，最多 5 颗星
12,"区域地毯 5 x 7 英尺,编织簇绒波西米亚地毯可机洗地毯适用于客厅卧室宿舍餐厅游戏室家庭办公室装饰",US$99.99,/-/zh/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A01024012J4WJ32FJL6S&qualifier=1682675430&id=2145365484353172&widgetName=sp_mtf&url=%2Fdp%2FB0BN134J3J%2Fref%3Dsr_1_13_sspa%3Fkeywords%3DArea%2BRug%26qid%3D1682675430%26sr%3D8-13-spons%26psc%3D1,4.8 颗星，最多 5 颗星
13,"FINOREN 极简主义地毯,抽象色块柔软防滑地毯卧室客厅走廊餐厅家庭入口,可水洗低绒地板装饰,适合儿童和宠物,米色蓝色,4'x6'",US$54.99,/-/zh/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A0977876N4PRN2G4P9L4&qualifier=1682675430&id=2145365484353172&widgetName=sp_mtf&url=%2Fdp%2FB0BWDL5TJJ%2Fref%3Dsr_1_14_sspa%3Fkeywords%3DArea%2BRug%26qid%3D1682675430%26sr%3D8-14-spons%26psc%3D1,4.2 颗星，最多 5 颗星
14,"Jelymark 超柔软毛绒卧室地毯,4x5.9 起居室蓬松地毯,模糊室内毛绒地毯,用于家居装饰,宿舍毛茸茸的地板地毯,女孩儿童幼儿园地毯,黑色",US$19.99,/-/zh/dp/B096RWRNXC/ref=sr_1_15?keywords=Area+Rug&qid=1682675430&sr=8-15,4.4 颗星，最多 5 颗星
15,"Moynesa 超薄可洗复古地毯 - 3x5 波斯入口地毯防滑东方奖章卧室垫不脱落室内地板地毯适用于客厅洗衣房,青色/多色",US$38.99,/-/zh/dp/B09YXTN8JP/ref=sr_1_16?keywords=Area+Rug&qid=1682675430&sr=8-16,4.4 颗星，最多 5 颗星
16,jinchan  Area   Rug  12.7 x 17.7 波斯地毯灰褐色复古地板垫厨房室内薄地毯花卉印花地毯可折叠地毯复古特色地毯农舍防滑餐厅客厅卧室办公室,US$74.99,/-/zh/dp/B09KC7PTMW/ref=sr_1_17?keywords=Area+Rug&qid=1682675430&sr=8-17,4.2 颗星，最多 5 颗星
17,"befbee 可洗地毯 8x10 客厅区域地毯 - 防污防滑卧室地毯 - 复古波西米亚波斯大面积地毯(杏色/蓝色,8'x10')",US$189.90,/-/zh/dp/B0BPBXKSTK/ref=sr_1_18?keywords=Area+Rug&qid=1682675430&sr=8-18,4.8 颗星，最多 5 颗星
18,"RUGSREAL 5 x 7 可机洗地毯波西米亚几何区域地毯农舍防滑防污现代地毯适用于客厅家庭办公室,5' x 7'",US$89.99,/-/zh/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A06094492K74H3L7NJQ1D&qualifier=1682675430&id=2145365484353172&widgetName=sp_mtf&url=%2Fdp%2FB0B7RBM8DJ%2Fref%3Dsr_1_19_sspa%3Fkeywords%3DArea%2BRug%26qid%3D1682675430%26sr%3D8-19-spons%26psc%3D1,4.5 颗星，最多 5 颗星
19,"H.VERSAILTEX 区域地毯超柔软毛茸茸的地毯地毯 4x6 英尺毛茸茸儿童房幼儿园地毯卧室客厅地毯高绒抱毯毛绒地毯适用于宿舍房间青少年房间装饰,法国橡木",US$56.95,/-/zh/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A061331819JHCX1B27EI3&qualifier=1682675430&id=2145365484353172&widgetName=sp_mtf&url=%2Fdp%2FB0BS2W7M4H%2Fref%3Dsr_1_20_sspa%3Fkeywords%3DArea%2BRug%26qid%3D1682675430%26sr%3D8-20-spons%26psc%3D1,4.1 颗星，最多 5 颗星
20,"YOBATH 蓬松长绒地毯 12.7x17.78 cm 适用于客厅卧室,柔软毛绒毛绒地毯适合女孩男孩儿童室内地板托儿所家居装饰品,深灰色",US$39.98,/-/zh/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A058666611KUXYO834NRJ&qualifier=1682675430&id=2145365484353172&widgetName=sp_mtf&url=%2Fdp%2FB0991SDJH1%2Fref%3Dsr_1_21_sspa%3Fkeywords%3DArea%2BRug%26qid%3D1682675430%26sr%3D8-21-spons%26psc%3D1,4.4 颗星，最多 5 颗星
21,"女孩卧室粉色圆形地毯,儿童房蓬松圆形地毯 4'X4' 适用于青少年女孩房,毛茸茸的地毯,幼儿园房毛茸茸的圆形地毯,宿舍毛绒毛绒地毯,可爱的婴儿房间装饰",US$19.99,/-/zh/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A0687564FO2MFTBR3GPV&qualifier=1682675430&id=2145365484353172&widgetName=sp_mtf&url=%2Fdp%2FB085C9LRJB%2Fref%3Dsr_1_22_sspa%3Fkeywords%3DArea%2BRug%26qid%3D1682675430%26sr%3D8-22-spons%26psc%3D1,4.4 颗星，最多 5 颗星
22,"Art&Tuft 可洗地毯,防滑背衬抽象区域地毯 5x7,客厅防污地毯,可折叠可机洗区域地毯(TPR18-海军蓝,5'x7')",US$89.99,/-/zh/dp/B0B4N6D8TT/ref=sr_1_23?keywords=Area+Rug&qid=1682675430&sr=8-23,4.4 颗星，最多 5 颗星
23,Unique Loom Sofia 系列传统复古浅灰色地毯(6' 0 x 9' 0),47 种尺码,/-/zh/dp/B07BZ8K21G/ref=sr_1_24?keywords=Area+Rug&qid=1682675430&sr=8-24,4.5 颗星，最多 5 颗星
24,jinchan 小地毯 15.24 x 22.86 厘米灰褐色现代地毯低绒软地毯厨房室内垫几何印花地垫可折叠薄地毯防滑适用于浴室卧室餐厅客厅办公室教室,US$109.99,/-/zh/dp/B0BPXD6WKC/ref=sr_1_25?keywords=Area+Rug&qid=1682675430&sr=8-25,4.3 颗星，最多 5 颗星
25,Rugs America Gallagher 系列 GL55D 亚麻圣达拉过渡复古地毯 8' x 10',4 种尺码,/-/zh/dp/B08GY4RZ1P/ref=sr_1_26?keywords=Area+Rug&qid=1682675430&sr=8-26,4.4 颗星，最多 5 颗星
26,Area   Rug  客厅地毯 - 22.88 x 30.48 厘米可水洗波西米亚地毯复古东方做旧农舍大号薄室内地毯客厅卧室餐桌下家庭办公室 - 奶油红色,US$169.99,/-/zh/dp/B0BM8LPTVG/ref=sr_1_27?keywords=Area+Rug&qid=1682675430&sr=8-27,4.7 颗星，最多 5 颗星
27,波西米亚小地毯 5x7 英尺现代地毯中性地毯卧室装饰客厅装饰创意游戏室,US$71.99,/-/zh/dp/B09V14Y4BC/ref=sr_1_28?keywords=Area+Rug&qid=1682675430&sr=8-28,4.4 颗星，最多 5 颗星
28,jinchan  Area   Rug  12.7 x 17.7 波斯地毯复古地板盖可折叠薄地毯室内复古腮红粉色花卉印花仿旧地毯防滑厨房客厅卧室餐厅,US$75.99,/-/zh/dp/B09TH745S3/ref=sr_1_29?keywords=Area+Rug&qid=1682675430&sr=8-29,4.3 颗星，最多 5 颗星
29,YIKUSH 小地毯客厅蓝色地毯防滑地毯 3×5 地垫软卧室地毯,US$10.99,/-/zh/dp/B0BVR48RWY/ref=sr_1_30?keywords=Area+Rug&qid=1682675430&sr=8-30,N/A
30,SAFAVIEH 麦迪逊系列 9' x 12' 奶油蓝 MAD473B 波西米亚别致奖章仿旧不脱落客厅卧室餐厅家庭办公室区地毯,39 种尺码,/-/zh/dp/B07L76K9BX/ref=sr_1_31?keywords=Area+Rug&qid=1682675430&sr=8-31,4.6 颗星，最多 5 颗星
31,"优质可洗室内大面积地毯,波西米亚复古家居装饰,餐厅/客厅空间,厨房,办公室,卧室,洗衣房,农舍,Manakin 系列,25.4 厘米 x 35.5 厘米",US$264.00,/-/zh/dp/B0BSXLKLG9/ref=sr_1_32?keywords=Area+Rug&qid=1682675430&sr=8-32,3.8 颗星，最多 5 颗星
32,"nuLOOM Zola 几何摩洛哥地毯,5' x 8',灰色",5 种尺码,/-/zh/dp/B084Q94BNT/ref=sr_1_33?keywords=Area+Rug&qid=1682675430&sr=8-33,4.2 颗星，最多 5 颗星
33,"vivorug 可洗地毯,超柔软地毯 12.7 x 17.7 厘米,防滑抽象地毯可折叠,客厅卧室防污地毯,现代毛绒地毯(灰色/锈色,12.7 x 17.8 厘米)",US$99.99,/-/zh/dp/B0BJ6DJ8RZ/ref=sr_1_34?keywords=Area+Rug&qid=1682675430&sr=8-34,4.4 颗星，最多 5 颗星
34,"Art&Tuft 4x6 地毯,超柔软超薄摩洛哥可洗地毯,客厅防滑背衬地毯,可折叠几何可机洗区域地毯(4'x6',象牙色)",US$69.99,/-/zh/dp/B0BPRZ5M5K/ref=sr_1_35?keywords=Area+Rug&qid=1682675430&sr=8-35,4.6 颗星，最多 5 颗星
35,Unique Loom Sofia 系列传统复古灰色地毯(6' 0 x 9' 0),55 种尺码,/-/zh/dp/B078LBVN5R/ref=sr_1_36?keywords=Area+Rug&qid=1682675430&sr=8-36,4.4 颗星，最多 5 颗星
36,SAFAVIEH 天然纤维系列 9' x 12' 棕色/棕色 NF441C 边框剑麻区域地毯,31 种尺码,/-/zh/dp/B005SR14W8/ref=sr_1_37?keywords=Area+Rug&qid=1682675430&sr=8-37,4.5 颗星，最多 5 颗星
37,"GKLUCKIN Shag 超软地毯,蓬松 8'x10' 白色地毯毛绒毛绒防滑室内人造毛皮地毯毛茸茸的地毯适用于客厅卧室托儿所儿童游戏室装饰",US$89.99,/-/zh/dp/B09FYXPKBH/ref=sr_1_38?keywords=Area+Rug&qid=1682675430&sr=8-38,4.1 颗星，最多 5 颗星
38,"Valenrug 可水洗地毯 12.7 x 17.7 - 超薄古董系列地毯,客厅卧室防污地毯,仿旧波斯波西米亚地毯(桃色/黄色,12.7 x 17.8 厘米)",US$99.99,/-/zh/dp/B09DG2X4JG/ref=sr_1_39?keywords=Area+Rug&qid=1682675430&sr=8-39,4.4 颗星，最多 5 颗星
39,"Home Dynamix Premium Sakarya 传统奖章边境区域地毯,午夜蓝,53.34 厘米 x 88.90 厘米矩形",US$26.15,/-/zh/dp/B07FKKZF27/ref=sr_1_40?keywords=Area+Rug&qid=1682675430&sr=8-40,4.3 颗星，最多 5 颗星
40,"FINOREN 艺术抽象地毯。奶油色和棕色,4'x6',适合卧室、客厅、公寓,可机洗防滑柔软现代内饰地毯,防晕染,不脱落。",US$48.99,/-/zh/dp/B0BCYQB9PW/ref=sr_1_41?keywords=Area+Rug&qid=1682675430&sr=8-41,4.3 颗星，最多 5 颗星
41,"Bellini Rugs 可机洗地毯带防滑背衬,客厅地毯,厨房地毯,宠物友好区域地毯,入口用投掷地毯,家居地板装饰,2' x 3'",US$27.99,/-/zh/dp/B0BXJCD1ML/ref=sr_1_42?keywords=Area+Rug&qid=1682675430&sr=8-42,4.6 颗星，最多 5 颗星
42,"Chicrug Shag 几何现代卧室地毯,4x6 英尺记忆泡沫室内地毯,摩洛哥蓬松地毯适用于客厅床头房间装饰家庭女孩儿童幼儿园游戏垫,深灰色/白色",US$32.96,/-/zh/dp/B0BJ75TYKY/ref=sr_1_43?keywords=Area+Rug&qid=1682675430&sr=8-43,4.3 颗星，最多 5 颗星
43,OIGAE 可洗地毯 4x6 适用于客厅农舍复古波西米亚波斯区地毯卧室餐厅办公室不脱落室内地毯家居装饰,US$26.99,/-/zh/dp/B0BCFM3JH1/ref=sr_1_44?keywords=Area+Rug&qid=1682675430&sr=8-44,4.6 颗星，最多 5 颗星
44,nuLOOM Kira 可机洗部落几何区域地毯 6' x 9',US$134.68,/-/zh/dp/B09MMMS1XV/ref=sr_1_45?keywords=Area+Rug&qid=1682675430&sr=8-45,4.5 颗星，最多 5 颗星
45,"Bsmathom 复古 5x7 区域地毯,可机洗大地毯人造羊毛柔软毛绒地毯,防滑不脱落东方地毯低绒地板地毯适用于餐厅客厅卧室办公室,5x7 英尺",US$55.99,/-/zh/dp/B0B19MKXQQ/ref=sr_1_46?keywords=Area+Rug&qid=1682675430&sr=8-46,4.4 颗星，最多 5 颗星
46,"DweIke 超柔软毛绒地毯,6x9英尺(约1.8x2.7米),深绿色地毯适用于客厅卧室女孩儿童房幼儿园家居装饰,防滑毛绒室内地板床头地毯,6x9英尺 et 深-G。 reen",US$66.99,/-/zh/dp/B0BN84S1LQ/ref=sr_1_47?keywords=Area+Rug&qid=1682675430&sr=8-47,4.3 颗星，最多 5 颗星
47,"Hutha 5x8 客厅大面积地毯,超柔软蓬松现代卧室地毯,扎染浅灰色室内毛绒地毯女孩儿童幼儿园家居装饰",US$39.99,/-/zh/dp/B0BLHKRMF5/ref=sr_1_48?keywords=Area+Rug&qid=1682675430&sr=8-48,4.3 颗星，最多 5 颗星
48,"Artistic Weavers Odelia 复古波西米亚区地毯,5'3"" x 7'3"",橙色/海军蓝",50 种尺码,/-/zh/dp/B06XFX4KN9/ref=sr_1_49?keywords=Area+Rug&qid=1682675430&sr=8-49,4.5 颗星，最多 5 颗星
49,jinchan  Area   Rug  4x6 波斯地毯复古地毯室内地板覆盖印花仿旧地毯砖红色多薄地毯雪尼尔垫可折叠装饰地毯轻质厨房客厅卧室餐厅,US$53.99,/-/zh/dp/B09BFQP4ZC/ref=sr_1_50?keywords=Area+Rug&qid=1682675430&sr=8-50,4.4 颗星，最多 5 颗星
50,nuLOOM 摩洛哥布莱斯区域地毯,US$19.52,/-/zh/dp/B01HDWIOVY/ref=sr_1_51?keywords=Area+Rug&qid=1682675430&sr=8-51,4.2 颗星，最多 5 颗星
51,"SUPERIOR 室内大面积地毯,黄麻背衬,现代几何拼接地板装饰,适用于卧室、办公室、客厅、入口、硬木地板、岩木系列,25.4 厘米 x 35.5 厘米,巧克力色",US$279.99,/-/zh/dp/B083XWCMGH/ref=sr_1_52?keywords=Area+Rug&qid=1682675430&sr=8-52,4.4 颗星，最多 5 颗星
52,"OIGAE 可机洗地毯 5 英尺 x 7 英尺,超薄抽象现代区域地毯防污防滑背衬地毯,适用于客厅卧室,灰色,棕色",US$59.99,/-/zh/dp/B0BPHLXSF7/ref=sr_1_53?keywords=Area+Rug&qid=1682675430&sr=8-53,4.4 颗星，最多 5 颗星
53,"Lahome 可机洗地毯 -5 x 7 区域地毯防滑客厅地毯现代超薄彩虹地毯卧室波西米亚低绒地毯适用于游戏室托儿所餐厅办公室(5'x 7',蓝色)",US$68.99,/-/zh/dp/B0BV1Q76BC/ref=sr_1_54?keywords=Area+Rug&qid=1682675430&sr=8-54,4.2 颗星，最多 5 颗星
54,"HOMORE 卧室几何长绒地毯,12.7 厘米 x 17.8 厘米浅灰色毛绒地毯,适用于儿童托儿所宿舍的柔软摩洛哥地毯,记忆泡沫床头地毯室内地板地毯用于家居装饰",US$49.99,/-/zh/dp/B0BJ69G1WY/ref=sr_1_55?keywords=Area+Rug&qid=1682675430&sr=8-55,4.4 颗星，最多 5 颗星
55,Area   Rug  客厅地毯 - 12.7 x 17.7 可水洗大号柔软中性波西米亚波西米亚农舍地毯卧室地板地毯 餐桌下家庭办公室装饰 - 奶油棕色,US$69.99,/-/zh/dp/B0BLS4BR95/ref=sr_1_56?keywords=Area+Rug&qid=1682675430&sr=8-56,4.5 颗星，最多 5 颗星
56,"SUPERIOR Indoor Large  Area   Rug , Unique Rugs for Floor Accent, Bedroom, Living/Dining Room, Kitchen, Office, Entry, Rustic Home Decor, Cotton Backed, Huda Collection, 9' x 12', Azure",US$267.01,/-/zh/dp/B0BRLC9HZY/ref=sr_1_57?keywords=Area+Rug&qid=1682675430&sr=8-57,N/A
57,"Unirea Shag  Area  地毯现代室内毛绒毛绒地毯,超柔软毛绒地毯,卧室客厅女孩儿童房的几何摩洛哥地毯,4x6 英尺深灰色/白色",US$21.99,/-/zh/dp/B0BG5J613M/ref=sr_1_58?keywords=Area+Rug&qid=1682675430&sr=8-58,4.4 颗星，最多 5 颗星
58,"YJ.GWL 波西米亚区地毯 4x6,波斯可水洗卧室地毯,柔软的东方做旧地毯,适用于客厅入口餐厅,防滑防滑不脱落低绒地板地毯,黑色",US$36.99,/-/zh/dp/B0BHRXRN15/ref=sr_1_59?keywords=Area+Rug&qid=1682675430&sr=8-59,4.3 颗星，最多 5 颗星
59,"nuLOOM Shane 波斯复古地毯,3' x 5',米色",US$32.79,/-/zh/dp/B084CZZY2V/ref=sr_1_60?keywords=Area+Rug&qid=1682675430&sr=8-60,4.3 颗星，最多 5 颗星
