,product_name,price,url,product_rating
10,ITD ITANDA 10FT USB 延长线 USB 3.0 延长线 A 型公对母 5Gbps 数据传输适用于键盘、鼠标、游戏机、Xbox、闪存驱动器、打印机、相机等,US$5.99,/-/zh/dp/B08FJ8Z4TJ/ref=sr_1_11?keywords=USB+Cable&qid=1682675319&sr=8-11,4.7 颗星，最多 5 颗星
11,"AINOPE 10FT USB 3.0 A 至 A 公头电缆,USB 3.0 至 USB 3.0 电缆 [Never Rupture] USB 公对公电缆双端 USB 线兼容硬盘外壳、DVD 播放器、笔记本电脑冷灰色",US$11.99,/-/zh/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A07177691OKZ36TS01067&qualifier=1682675319&id=1525190636775214&widgetName=sp_mtf&url=%2Fdp%2FB08FTDWPTX%2Fref%3Dsr_1_12_sspa%3Fkeywords%3DUSB%2BCable%26qid%3D1682675319%26sr%3D8-12-spons%26psc%3D1,4.7 颗星，最多 5 颗星
12,"多USB充电线3A,3合1快速充电线连接器,带双手机/Type C/Micro USB端口适配器,兼容平板电脑手机12 11 Pro 8 7 6三星Galaxy (4英尺/2包)",US$9.60,/-/zh/dp/B08T9D3VWC/ref=sr_1_13?keywords=USB+Cable&qid=1682675319&sr=8-13,4.2 颗星，最多 5 颗星
13,USB 延长线 20 英尺 - VCZHS USB 3.0 延长线 USB 公对母延长线 适用于 USB 闪存驱动器、读卡器、硬盘、键盘、鼠标、游戏站、Xbox、打印机、网络摄像头,US$13.99,/-/zh/dp/B07GCHXPDW/ref=sr_1_14?keywords=USB+Cable&qid=1682675319&sr=8-14,4.7 颗星，最多 5 颗星
14,"3 件装 Apple MFi 认证 iPhone 充电线 6 英尺(约 1.8 米)苹果闪电转 USB 数据线 6 英尺(约 1.8 米),2.4A 快速充电,苹果手机长充电器适用于 iPhone 13/12/11/11Pro/11Max/ X/XS /XR/XS M Ax/8/7/6",US$18.99,/-/zh/dp/B08RBJX7G9/ref=sr_1_15?keywords=USB+Cable&qid=1682675319&sr=8-15,4.5 颗星，最多 5 颗星
15,"Amazon Basics 亚马逊倍思 USB Type-C 转 USB-A 2.0 公头充电线,3 英尺(0.9 米),黑色",US$5.46,/-/zh/dp/B01GGKYKQM/ref=sr_1_16?keywords=USB+Cable&qid=1682675319&sr=8-16,4.6 颗星，最多 5 颗星
16,"AkoaDa USB 2.0 打印机电缆 15 英尺(约 4.6 米),USB A 型公头到 B 型公头打印机扫描仪线高速兼容惠普、佳能、戴尔、爱普生、利盟 、Xerox、三星等",US$9.99,/-/zh/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A0880301J0LJ7G6AOIVC&qualifier=1682675319&id=1525190636775214&widgetName=sp_mtf&url=%2Fdp%2FB087BZDQQS%2Fref%3Dsr_1_17_sspa%3Fkeywords%3DUSB%2BCable%26qid%3D1682675319%26sr%3D8-17-spons%26psc%3D1,4.7 颗星，最多 5 颗星
17,"AINOPE 10FT USB 3.0 A 至 A 公头电缆,USB 3.0 至 USB 3.0 电缆 [Never Rupture] USB 公对公电缆双端 USB 线兼容硬盘外壳、DVD 播放器、笔记本电脑冷灰色",US$11.99,/-/zh/dp/B08FTDWPTX/ref=sr_1_18?keywords=USB+Cable&qid=1682675319&sr=8-18,4.7 颗星，最多 5 颗星
18,"Micro USB 数据线,3 件装 6 英尺(约 1.8 米)安卓充电器线长尼龙编织同步和快速充电电缆兼容三星 Galaxy S6 S7 Edge、Kindle、Android 和 Windows 智能手机、Xbox、PS4 等-蓝色",US$8.91,/-/zh/dp/B07CZHV9VF/ref=sr_1_19?keywords=USB+Cable&qid=1682675319&sr=8-19,4.5 颗星，最多 5 颗星
19,"UGREEN USB 打印机电缆 - USB A 到 B 数据线,2.0 USB B 数据线高速打印机线,兼容 HP 惠普、佳能、兄弟、三星、戴尔、爱普生、利盟 、Xerox、钢琴、Dac 等 5 英尺",US$6.99,/-/zh/dp/B00P0FO1P0/ref=sr_1_20?keywords=USB+Cable&qid=1682675319&sr=8-20,4.7 颗星，最多 5 颗星
20,"Monoprice USB 2.0 电缆 - 1.5 英尺 - 白色 | USB A 型公头到 USB A 型公头,28/24AWG,镀金,480 Mbps",US$3.65,/-/zh/dp/B009GUXG92/ref=sr_1_21?keywords=USB+Cable&qid=1682675319&sr=8-21,4.6 颗星，最多 5 颗星
21,"Amazon Basics USB Type-C 转 USB Type-C 2.0 充电线 - 3 英尺,黑色",US$8.55,/-/zh/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A00422779FOUD1IKA6Y7&qualifier=1682675319&id=1525190636775214&widgetName=sp_btf&url=%2Fdp%2FB01GGKYZQM%2Fref%3Dsr_1_22_ffob_sspa%3Fkeywords%3DUSB%2BCable%26qid%3D1682675319%26sr%3D8-22-spons%26psc%3D1,4.6 颗星，最多 5 颗星
