,product_name,price,url,product_rating
15,Python Programming for Beginners: The Complete Guide to Mastering Python in 7 Days with Hands-On Exercises – Top Secret Coding Tips to Get an Unfair Advantage and Land Your Dream Job!,US$23.72,/-/zh/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A0132748SQ7EMRFSG4TO&qualifier=1682675356&id=4149426580238084&widgetName=sp_mtf&url=%2Fdp%2FB0BTRRLCYZ%2Fref%3Dsr_1_16_sspa%3Fkeywords%3DProgramming%2BBooks%26qid%3D1682675356%26sr%3D8-16-spons%26psc%3D1,4.7 颗星，最多 5 颗星
16,"Microsoft Power BI Quick Start Guide: The ultimate beginner's guide to data modeling, visualization, digital storytelling, and more, 3rd Edition",US$33.50,/-/zh/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A05888383ELRCX6NCLEZB&qualifier=1682675356&id=4149426580238084&widgetName=sp_mtf&url=%2Fdp%2F1804613495%2Fref%3Dsr_1_17_sspa%3Fkeywords%3DProgramming%2BBooks%26qid%3D1682675356%26sr%3D8-17-spons%26psc%3D1,4.4 颗星，最多 5 颗星
17,Python Programming for Beginners: The Ultimate Guide for Beginners to Learn Python Programming: Crash Course on Python Programming for Beginners,US$26.99,/-/zh/dp/B0BPV78XB5/ref=sr_1_18?keywords=Programming+Books&qid=1682675356&sr=8-18,4.8 颗星，最多 5 颗星
18,Head First Java: A Brain-Friendly Guide,US$42.98,/-/zh/dp/1491910771/ref=sr_1_19?keywords=Programming+Books&qid=1682675356&sr=8-19,4.8 颗星，最多 5 颗星
19,"Engineers Survival Guide: Advice, tactics, and tricks After a decade of working at Facebook, Snapchat, and Microsoft",US$29.99,/-/zh/dp/B09MBZBGFK/ref=sr_1_20?keywords=Programming+Books&qid=1682675356&sr=8-20,4.5 颗星，最多 5 颗星
20,"SQL: 3 books 1 - The Ultimate Beginner, Intermediate & Expert Guides To Master SQL Programming Quickly with Practical Exercises",US$24.69,/-/zh/dp/B0B5MM3RMK/ref=sr_1_21?keywords=Programming+Books&qid=1682675356&sr=8-21,4.4 颗星，最多 5 颗星
21,Python Programming for Beginners: The Complete Python Programming Crash Course to Learn Python Coding Well and Fast (with Hands-On Exercises),US$20.05,/-/zh/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A0040754152WIMHGYMZ08&qualifier=1682675356&id=4149426580238084&widgetName=sp_mtf&url=%2Fdp%2FB0BL2PHJJ9%2Fref%3Dsr_1_22_sspa%3Fkeywords%3DProgramming%2BBooks%26qid%3D1682675356%26sr%3D8-22-spons%26psc%3D1,4.7 颗星，最多 5 颗星
22,"Microsoft 365 Bible [9 in 1]: The #1 Beginners to Advance Guide to Master Like a Pro Excel, PowerPoint, Word, Access, Outlook, Publisher, One Note, Teams and One Drive",US$18.52,/-/zh/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A0210543I9MI03E9SEOE&qualifier=1682675356&id=4149426580238084&widgetName=sp_mtf&url=%2Fdp%2FB0C1J3N4FY%2Fref%3Dsr_1_23_sspa%3Fkeywords%3DProgramming%2BBooks%26qid%3D1682675356%26sr%3D8-23-spons%26psc%3D1,5.0 颗星，最多 5 颗星
23,"Automate Your Busywork: Do Less, Achieve More, and Save Your Brain for the Big Stuff",US$25.20,/-/zh/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A047312425SJC3MRQADIU&qualifier=1682675356&id=4149426580238084&widgetName=sp_mtf&url=%2Fdp%2F1119901731%2Fref%3Dsr_1_24_sspa%3Fkeywords%3DProgramming%2BBooks%26qid%3D1682675356%26sr%3D8-24-spons%26psc%3D1,N/A
24,EXCEL 2023: The Beginners Guide to Master Microsoft Excel from Scratch in Less than 7 Min. a Day. Discover all the Function & Formulas with Step-by-Step Tutorials with Simple & Real-Life Examples,US$14.67,/-/zh/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A07263201XQL9OS9DUZAX&qualifier=1682675356&id=4149426580238084&widgetName=sp_mtf&url=%2Fdp%2FB0BRYZY59X%2Fref%3Dsr_1_25_sspa%3Fkeywords%3DProgramming%2BBooks%26qid%3D1682675356%26sr%3D8-25-spons%26psc%3D1,5.0 颗星，最多 5 颗星
25,Clean Code: A Handbook of Agile Software Craftsmanship,US$40.00,/-/zh/dp/0132350882/ref=sr_1_26?keywords=Programming+Books&qid=1682675356&sr=8-26,4.7 颗星，最多 5 颗星
26,Python Programming for Beginners: 2 Books in 1 - The Ultimate Step-by-Step Guide To Learn Python Programming Quickly with Practical Exercises (Computer Programming),US$25.99,/-/zh/dp/B0B7QPFY8K/ref=sr_1_27?keywords=Programming+Books&qid=1682675356&sr=8-27,4.6 颗星，最多 5 颗星
27,"Python Programming Unlocked for Beginners: Ultimate Guide to Learn Python Basics: Python coding fundamentals, and python step by step for absolute beginners ... (Mastering Python Programming from Scratch)",US$34.50,/-/zh/dp/B0C1BD46WS/ref=sr_1_28?keywords=Programming+Books&qid=1682675356&sr=8-28,N/A
28,Game Programming Patterns,US$34.49,/-/zh/dp/0990582906/ref=sr_1_29?keywords=Programming+Books&qid=1682675356&sr=8-29,4.7 颗星，最多 5 颗星
29,Beginner's Step-by-Step Coding Course: Learn Computer Programming the Easy Way (DK Complete Courses),US$20.99,/-/zh/dp/1465482210/ref=sr_1_30?keywords=Programming+Books&qid=1682675356&sr=8-30,4.7 颗星，最多 5 颗星
30,Coding: 6 BOOKS IN 1 : Linux For Beginners – PYTHON (2) - SQL - HTML – C++ PROGRAMMING,US$0.00,/-/zh/dp/B082GYW8LK/ref=sr_1_31?keywords=Programming+Books&qid=1682675356&sr=8-31,4.4 颗星，最多 5 颗星
31,"Coding for Absolute Beginners and Cybersecurity: 5 Books in 1: The Programming Bible: Learn Well the Fundamental Functions of Python, Java, C++ and How to Protect Your Data from Hacker Attacks",US$0.00,/-/zh/dp/B09BF31552/ref=sr_1_32?keywords=Programming+Books&qid=1682675356&sr=8-32,4.4 颗星，最多 5 颗星
32,"The Rust Programming Language, 2nd Edition",US$39.07,/-/zh/dp/1718503105/ref=sr_1_33?keywords=Programming+Books&qid=1682675356&sr=8-33,4.8 颗星，最多 5 颗星
33,"Learn Robotics Programming: Build and control AI-enabled autonomous robots using the Raspberry Pi and Python, 2nd Edition",US$33.51,/-/zh/dp/1839218800/ref=sr_1_34?keywords=Programming+Books&qid=1682675356&sr=8-34,4.4 颗星，最多 5 颗星
34,Grokking Algorithms: An Illustrated Guide for Programmers and Other Curious People,US$35.99,/-/zh/dp/1617292230/ref=sr_1_35?keywords=Programming+Books&qid=1682675356&sr=8-35,4.6 颗星，最多 5 颗星
35,"Responsive Web Design with HTML5 and CSS: Build future-proof responsive websites using the latest HTML5 and CSS techniques, 4th Edition",US$40.87,/-/zh/dp/180324271X/ref=sr_1_36?keywords=Programming+Books&qid=1682675356&sr=8-36,4.7 颗星，最多 5 颗星
36,JavaScript: The Definitive Guide: Master the World's Most-Used Programming Language,US$35.85,/-/zh/dp/1491952024/ref=sr_1_37?keywords=Programming+Books&qid=1682675356&sr=8-37,4.6 颗星，最多 5 颗星
37,P-AI-R Programming: How Al tools like GitHub Copilot and ChatGPT Can Radically Transform Your Development Workflow,US$0.00,/-/zh/dp/B0BSNZFCRM/ref=sr_1_38?keywords=Programming+Books&qid=1682675356&sr=8-38,5.0 颗星，最多 5 颗星
38,Python Programming and SQL: 5 books in 1 - The #1 Coding Course from Beginner to Advanced. Learn it Well & Fast (2023),US$38.94,/-/zh/dp/B0BRYWKKVJ/ref=sr_1_39?keywords=Programming+Books&qid=1682675356&sr=8-39,4.9 颗星，最多 5 颗星
39,Java All-in-One For Dummies,US$37.99,/-/zh/dp/1119986648/ref=sr_1_40?keywords=Programming+Books&qid=1682675356&sr=8-40,4.4 颗星，最多 5 颗星
40,A Programmer's Guide to Computer Science: A virtual degree for the self-taught developer,US$26.99,/-/zh/dp/195120400X/ref=sr_1_41?keywords=Programming+Books&qid=1682675356&sr=8-41,4.4 颗星，最多 5 颗星
41,PHP & MySQL: Server-side Web Development,US$26.99,/-/zh/dp/1119149223/ref=sr_1_42?keywords=Programming+Books&qid=1682675356&sr=8-42,4.8 颗星，最多 5 颗星
42,Java From Zero: Learn Java Programming Fast for Beginners to Professionals: The Complete Guide With Code Examples and Exercises to Become a Professional,US$19.99,/-/zh/dp/B0BVD2M6HP/ref=sr_1_43?keywords=Programming+Books&qid=1682675356&sr=8-43,4.9 颗星，最多 5 颗星
43,The Little Book Of Delphi Programming: Learn To Program with Object Pascal (Little Programming Books),US$0.00,/-/zh/dp/B0854D12GJ/ref=sr_1_44?keywords=Programming+Books&qid=1682675356&sr=8-44,4.4 颗星，最多 5 颗星
44,System Design Interview – An insider's guide,US$35.99,/-/zh/dp/B08CMF2CQF/ref=sr_1_45?keywords=Programming+Books&qid=1682675356&sr=8-45,4.6 颗星，最多 5 颗星
45,Accelerate: The Science of Lean Software and DevOps: Building and Scaling High Performing Technology Organizations,US$16.87,/-/zh/dp/1942788339/ref=sr_1_46?keywords=Programming+Books&qid=1682675356&sr=8-46,4.4 颗星，最多 5 颗星
46,Fundamentals of Software Architecture: An Engineering Approach,US$29.50,/-/zh/dp/1492043451/ref=sr_1_47?keywords=Programming+Books&qid=1682675356&sr=8-47,4.6 颗星，最多 5 颗星
47,"Pragmatic Test-Driven Development in C# and .NET: Write loosely coupled, documented, and high-quality code with DDD using familiar tools and libraries",US$21.09,/-/zh/dp/B0B2DMYKQD/ref=sr_1_48?keywords=Programming+Books&qid=1682675356&sr=8-48,4.9 颗星，最多 5 颗星
48,Python Programming Language,US$7.95,/-/zh/dp/1423241886/ref=sr_1_49?keywords=Programming+Books&qid=1682675356&sr=8-49,4.6 颗星，最多 5 颗星
49,"Computer Programming: The Bible: Learn from the basics to advanced of Python, C, C++, C#, HTML Coding, and Black Hat Hacking Step-by-Step in No Time!",US$0.00,/-/zh/dp/B07M9T1F4C/ref=sr_1_50?keywords=Programming+Books&qid=1682675356&sr=8-50,3.9 颗星，最多 5 颗星
50,The Staff Engineer's Path: A Guide for Individual Contributors Navigating Growth and Change,US$32.93,/-/zh/dp/1098118731/ref=sr_1_51?keywords=Programming+Books&qid=1682675356&sr=8-51,4.7 颗星，最多 5 颗星
51,Escape from a Video Game: The Complete Series,US$28.49,/-/zh/dp/1524876062/ref=sr_1_52?keywords=Programming+Books&qid=1682675356&sr=8-52,4.7 颗星，最多 5 颗星
52,Software Architecture: The Hard Parts: Modern Trade-Off Analyses for Distributed Architectures,US$31.00,/-/zh/dp/1492086894/ref=sr_1_53?keywords=Programming+Books&qid=1682675356&sr=8-53,4.5 颗星，最多 5 颗星
53,The Little Java Book Of Adventure Game Programming: Learn Object Oriented Programming – advanced coding techniques (Little Programming Books),US$0.00,/-/zh/dp/B08PDHSH1C/ref=sr_1_54?keywords=Programming+Books&qid=1682675356&sr=8-54,4.2 颗星，最多 5 颗星
54,React Programming: The Big Nerd Ranch Guide (Big Nerd Ranch Guides),US$49.99,/-/zh/dp/0137901763/ref=sr_1_55?keywords=Programming+Books&qid=1682675356&sr=8-55,N/A
55,"SQL QuickStart Guide: The Simplified Beginner's Guide to Managing, Analyzing, and Manipulating Data With SQL (QuickStart Guides™ - Technology)",US$22.49,/-/zh/dp/1945051752/ref=sr_1_56?keywords=Programming+Books&qid=1682675356&sr=8-56,4.6 颗星，最多 5 颗星
56,"Programming Rust: Fast, Safe Systems Development",N/A,/-/zh/dp/1492052590/ref=sr_1_57?keywords=Programming+Books&qid=1682675356&sr=8-57,4.7 颗星，最多 5 颗星
57,"The Art of Computer Programming, Volumes 1-4A Boxed Set",US$167.20,/-/zh/dp/0321751043/ref=sr_1_58?keywords=Programming+Books&qid=1682675356&sr=8-58,4.9 颗星，最多 5 颗星
58,Python Programming for Beginners: The Complete Python Programming Crash Course to Learn Python Coding Well and Fast (with Hands-On Exercises),US$20.05,/-/zh/dp/B0BL2PHJJ9/ref=sr_1_59?keywords=Programming+Books&qid=1682675356&sr=8-59,4.7 颗星，最多 5 颗星
59,"Arduino Programming for Beginners: The Ultimate Handbook for Arduino Programming, Tips and Tricks for Efficient Learning (Arduino Programming, Computer Programming 2)",US$0.00,/-/zh/dp/B0BYDJX76N/ref=sr_1_60?keywords=Programming+Books&qid=1682675356&sr=8-60,N/A
