,product_name,price,url,product_rating
11,"Molblly 全床垫,12 英寸(约 30.5 厘米)凝胶记忆泡沫床垫,带 CertiPUR-US 床垫,盒装,用于冷却睡眠和缓解压力,全尺寸",US$253.99,/-/zh/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A0704711GWSO86J6K1NY&qualifier=1682675202&id=4070631551474919&widgetName=sp_mtf&url=%2Fdp%2FB07MJQGS1J%2Fref%3Dsr_1_12_sspa%3Fkeywords%3DMattresses%26qid%3D1682675202%26sr%3D8-12-spons%26psc%3D1,4.3 颗星，最多 5 颗星
12,"LUCID 10 英寸记忆泡沫中号毛绒 - 凝胶注入 - 防过敏竹炭- 单人床床垫,白色",US$219.99,/-/zh/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A0571890D5J5PA4NLS90&qualifier=1682675202&id=4070631551474919&widgetName=sp_mtf&url=%2Fdp%2FB0861HD92P%2Fref%3Dsr_1_13_sspa%3Fkeywords%3DMattresses%26qid%3D1682675202%26sr%3D8-13-spons%26psc%3D1,4.5 颗星，最多 5 颗星
13,"MIYE 全尺寸 100% 防水床垫保护套 - 超细厚绒布床垫套柔软透气,无噪音,可水洗床垫套,适合 20.32 厘米-53.34 厘米深口袋。(全套)",US$25.99,/-/zh/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A0858345268FZKYQZISIE&qualifier=1682675202&id=4070631551474919&widgetName=sp_mtf&url=%2Fdp%2FB0BWD1QS8Z%2Fref%3Dsr_1_14_sspa%3Fkeywords%3DMattresses%26qid%3D1682675202%26sr%3D8-14-spons%26psc%3D1,4.4 颗星，最多 5 颗星
14,"Molblly 全床垫,12 英寸凝胶记忆泡沫全尺寸床垫盒装,中等硬床垫,凉爽睡眠和舒适支撑,10 年支持",US$279.99,/-/zh/dp/B0BNSW8MGJ/ref=sr_1_15?keywords=Mattresses&qid=1682675202&sr=8-15,4.3 颗星，最多 5 颗星
15,"Teoanns 大号床垫,10 英寸记忆泡沫床垫床盒装,混合床垫大号缓解压力和支撑,CertiPUR-US,100 晚试用",US$219.99,/-/zh/dp/B09J2B168G/ref=sr_1_16?keywords=Mattresses&qid=1682675202&sr=8-16,4.6 颗星，最多 5 颗星
16,"Casper Sleep 原创混合床垫,中号双人床","US$1,080.14",/-/zh/dp/B085H9FBBP/ref=sr_1_17?keywords=Mattresses&qid=1682675202&sr=8-17,4.4 颗星，最多 5 颗星
17,"Sleep Innovations Marley 12 英寸冷却凝胶记忆泡沫床垫,带气流通道泡沫,透气性好,全尺寸,盒装床,中等紧致支撑",US$297.49,/-/zh/dp/B00EZ5TB2O/ref=sr_1_18?keywords=Mattresses&qid=1682675202&sr=8-18,4.5 颗星，最多 5 颗星
18,"Ihanherry King 床垫套适用于背部疼痛、凉爽和透气超厚床垫套,毛绒柔软枕头顶部带 8-21 英寸弹性深口袋,四季床上用品-白色",US$75.88,/-/zh/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A09230613CQGSMW9OVR2D&qualifier=1682675202&id=4070631551474919&widgetName=sp_mtf&url=%2Fdp%2FB0BS6CRZV7%2Fref%3Dsr_1_19_sspa%3Fkeywords%3DMattresses%26qid%3D1682675202%26sr%3D8-19-spons%26psc%3D1,4.7 颗星，最多 5 颗星
19,"Sleep Innovations 清凉舒适凝胶记忆泡沫双层床垫罩,4 英寸,全尺寸,枕头顶盖",US$139.99,/-/zh/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A065052119INM8Y6YI1Z0&qualifier=1682675202&id=4070631551474919&widgetName=sp_mtf&url=%2Fdp%2FB0B3P41NWK%2Fref%3Dsr_1_20_sspa%3Fkeywords%3DMattresses%26qid%3D1682675202%26sr%3D8-20-spons%26psc%3D1,4.4 颗星，最多 5 颗星
20,"ctbsme 特大号床架,坚固的金属床架 9 支腿底座适用于弹簧和床垫,易于组装,无需工具,黑色(76*79.5*7 )",US$40.99,/-/zh/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A09346801ZNEV00KR1HO9&qualifier=1682675202&id=4070631551474919&widgetName=sp_mtf&url=%2Fdp%2FB099ZBMFHX%2Fref%3Dsr_1_21_sspa%3Fkeywords%3DMattresses%26qid%3D1682675202%26sr%3D8-21-spons%26psc%3D1,4.5 颗星，最多 5 颗星
21,"RLDVAY Mattress-Slide-Stopper, Mattress-Holder-in-Place, Non-Slip-Mattresss-Gaskets for Metal Bed Frame, Matress-Retainer-Bar, Non-Slip-Mattress-Gripper, Easy to Install, Black",US$24.99,/-/zh/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A0223655EAZ1WZ66386B&qualifier=1682675202&id=4070631551474919&widgetName=sp_mtf&url=%2Fdp%2FB0BRZS8GLY%2Fref%3Dsr_1_22_sspa%3Fkeywords%3DMattresses%26qid%3D1682675202%26sr%3D8-22-spons%26psc%3D1,5.0 颗星，最多 5 颗星
22,"AC Pacific 6 英寸(约 15.2 厘米)防水记忆泡沫床垫,美国制造,采用时尚菱形绗缝透气面料,均匀分布重量,双人豪华版,海军蓝",US$86.40,/-/zh/dp/B08TZ3W97T/ref=sr_1_23?keywords=Mattresses&qid=1682675202&sr=8-23,4.1 颗星，最多 5 颗星
23,Olee Sleep 10 英寸(约 25.4 厘米)欧米茄混合凝胶记忆泡沫和口袋弹簧床垫(全套),US$192.65,/-/zh/dp/B010GIEC7W/ref=sr_1_24?keywords=Mattresses&qid=1682675202&sr=8-24,4.6 颗星，最多 5 颗星
24,"Lucid 10 英寸记忆泡沫毛绒玩具 – 凝胶注入 – 低过敏性竹炭- 全尺寸床垫,白色",US$283.24,/-/zh/dp/B0861H89LP/ref=sr_1_25?keywords=Mattresses&qid=1682675202&sr=8-25,4.5 颗星，最多 5 颗星
25,"S SECRETLAND 折叠床垫,6 英寸(约 15.2 厘米)三折记忆泡沫床垫罩,带可洗罩,可折叠床垫罩适用于露营、客人 - 全尺寸,73 x 52 x 6 英寸(约 185.4 x 132.1 x 15.2 厘米)",US$135.99,/-/zh/dp/B0B3JB69SR/ref=sr_1_26?keywords=Mattresses&qid=1682675202&sr=8-26,4.5 颗星，最多 5 颗星
26,"Molblly 折叠床垫,3 英寸(约 7.6 厘米)窄双人尺寸三折记忆形床垫,便携式三折床垫罩,带可洗罩,防滑底部露营床垫客用床 - 75""x31""x3""",US$79.99,/-/zh/dp/B09ZP275TR/ref=sr_1_27?keywords=Mattresses&qid=1682675202&sr=8-27,4.5 颗星，最多 5 颗星
27,"IULU 全尺寸床垫,10 英寸(约 25.4 厘米)记忆泡沫床垫,带透气竹罩,绿茶全床垫,美国制造,凉爽睡眠和缓解压力,中等硬度,CertiPUR-US 认证",US$211.94,/-/zh/dp/B0BXD4LX7J/ref=sr_1_28?keywords=Mattresses&qid=1682675202&sr=8-28,4.6 颗星，最多 5 颗星
28,LUCID 床垫电梯底座 - 价格实惠的可调节底座替代品 - 7 英寸提升,US$135.27,/-/zh/dp/B08FRP3HTB/ref=sr_1_29?keywords=Mattresses&qid=1682675202&sr=8-29,4.4 颗星，最多 5 颗星
29,"PrimaSleep 波浪凝胶记忆泡沫床垫,25.4 厘米高,大号,蓝色",N/A,/-/zh/dp/B076MLPV76/ref=sr_1_30?keywords=Mattresses&qid=1682675202&sr=8-30,4.5 颗星，最多 5 颗星
30,"BedStory 折叠床垫带便携袋,三折记忆泡沫可折叠床垫带可洗罩防滑底部,三折床垫罩适用于地板房车,CertiPUR-US 认证,中号双人床 4 英寸",US$149.99,/-/zh/dp/B0BCJ13RBQ/ref=sr_1_31?keywords=Mattresses&qid=1682675202&sr=8-31,4.5 颗星，最多 5 颗星
31,Drive Medical Quick'n Easy 舒适床垫,US$161.76,/-/zh/dp/B005F9BI3E/ref=sr_1_32?keywords=Mattresses&qid=1682675202&sr=8-32,4.6 颗星，最多 5 颗星
32,"Olee Sleep 8 英寸(约 20.3 厘米)通风卷绕记忆泡沫床垫全,白色",US$147.39,/-/zh/dp/B010TYBICU/ref=sr_1_33?keywords=Mattresses&qid=1682675202&sr=8-33,4.5 颗星，最多 5 颗星
33,"Olee Sleep 10 英寸凝胶注入层顶级记忆泡沫床垫,全,蓝色",US$253.30,/-/zh/dp/B016WJWC5I/ref=sr_1_34?keywords=Mattresses&qid=1682675202&sr=8-34,4.6 颗星，最多 5 颗星
34,"LUCID 8 英寸(约 20.3 厘米)记忆泡沫紧致感觉 – 凝胶注入 – 低过敏性竹炭 – 透气床垫常规,单人床,白色",US$170.99,/-/zh/dp/B0864LBGMC/ref=sr_1_35?keywords=Mattresses&qid=1682675202&sr=8-35,4.5 颗星，最多 5 颗星
35,"Sweetnight Queen 床垫,12 英寸(约 30.5 厘米)凝胶记忆泡沫床垫,适用于凉爽睡眠,可翻转床垫具有两种硬度偏好,缓解压力,CertiPUR-US 认证",US$339.99,/-/zh/dp/B0BWQR3YT9/ref=sr_1_36?keywords=Mattresses&qid=1682675202&sr=8-36,4.6 颗星，最多 5 颗星
36,Oliver Smith - 有机棉 - 10 英寸(约 25.4 厘米) - 完美睡眠 - 舒适毛绒欧式枕头上衣 - 凉爽记忆泡沫和口袋弹簧床垫 - 绿色泡沫认证 - (furMattress_Chiland_10_Twin),N/A,/-/zh/dp/B01MUCVY4F/ref=sr_1_37?keywords=Mattresses&qid=1682675202&sr=8-37,4.3 颗星，最多 5 颗星
37,"Molblly 10 英寸全尺寸床垫,用于缓解背部疼痛,凝胶记忆泡沫床垫盒装,不含玻璃纤维,中等硬度,10 年支撑,高级全床",US$209.99,/-/zh/dp/B09JKBMGGH/ref=sr_1_38?keywords=Mattresses&qid=1682675202&sr=8-38,4.4 颗星，最多 5 颗星
38,"OYT 窄双人床床垫,15.24 厘米 76.20 厘米 * 190.50 厘米 * 15.24 厘米凝胶记忆泡沫窄双人床床垫,盒装 CertiPUR-US 认证泡沫,可支持睡眠和缓解压力,Clack 像大声一样E。 xperience",US$99.96,/-/zh/dp/B08CXDZHWH/ref=sr_1_39?keywords=Mattresses&qid=1682675202&sr=8-39,4.3 颗星，最多 5 颗星
39,Home Life 舒适睡眠 6 英寸床垫 GreenFoam 认证 - 单人床 - New3 (furMattB3260twin_D),US$141.76,/-/zh/dp/B079DNPHVC/ref=sr_1_40?keywords=Mattresses&qid=1682675202&sr=8-40,3.9 颗星，最多 5 颗星
40,"LUCID 12 英寸全床垫 – 毛绒记忆泡沫床垫 – 竹炭泡沫 – 凝胶注入 – 低过敏性泡沫床垫 – 盒装床- CertiPUR-US 认证,白色",US$389.99,/-/zh/dp/B0864MPJWL/ref=sr_1_41?keywords=Mattresses&qid=1682675202&sr=8-41,4.5 颗星，最多 5 颗星
41,"Sweetnight Queen 床垫,30.48 厘米大号记忆泡沫床垫,双面可翻转大号床垫,盒装,凝胶注入穿孔泡沫,清凉睡眠,缓解压力",US$339.99,/-/zh/dp/B0BWR15RH7/ref=sr_1_42?keywords=Mattresses&qid=1682675202&sr=8-42,4.9 颗星，最多 5 颗星
42,"Molblly 折叠床垫,3 英寸(约 7.6 厘米)记忆泡沫三折式床垫罩,便携式三折床垫罩,带透气可洗罩,可折叠床垫,适用于露营,大号尺寸 - 58 x 78 x 3 英寸(约 147.3 x 198.1 x 7.6 厘米)",US$107.99,/-/zh/dp/B0B3CRQM32/ref=sr_1_43?keywords=Mattresses&qid=1682675202&sr=8-43,4.4 颗星，最多 5 颗星
43,Oliver Smith 有机棉 欧式上衣 复兴睡眠 8英寸(约20.3厘米) 口袋弹簧 豪华床垫绿色记忆泡沫认证 双人,N/A,/-/zh/dp/B078C5BB7L/ref=sr_1_44?keywords=Mattresses&qid=1682675202&sr=8-44,4.4 颗星，最多 5 颗星
44,"IYEE NATURE 折叠床垫,6 英寸(约 15.2 厘米)三折记忆泡沫床垫顶部,可折叠床垫罩,适用于露营,客人 - 窄双人床尺寸,75"" x 31"" x 6""",US$99.99,/-/zh/dp/B0BRT2TCQK/ref=sr_1_45?keywords=Mattresses&qid=1682675202&sr=8-45,N/A
45,"Home Life 床垫,单人床,白色",US$84.37,/-/zh/dp/B00HZNVFC2/ref=sr_1_46?keywords=Mattresses&qid=1682675202&sr=8-46,3.7 颗星，最多 5 颗星
46,"Flash Furniture 卡普里舒适睡眠高级贴合防水,不含乙烯基床垫保护套 - 舒适、透气、安静、绗缝面料保护 - 中号双人床",US$23.79,/-/zh/dp/B09156HL1N/ref=sr_1_47?keywords=Mattresses&qid=1682675202&sr=8-47,4.5 颗星，最多 5 颗星
47,"LIFERECORD 8 英寸(约 20.3 厘米)盒装单人床床垫,凝胶记忆泡沫床垫,美国制造,适用于单人床,中等硬度,白色",US$154.80,/-/zh/dp/B09SG1SH6V/ref=sr_1_48?keywords=Mattresses&qid=1682675202&sr=8-48,4.6 颗星，最多 5 颗星
48,"Naiveer 10 英寸记忆泡沫混合床垫全尺寸,独立包装线圈,CertiPUR-US 认证,中号坚固床垫用于缓解背部疼痛和压力,盒装床垫",US$220.99,/-/zh/dp/B09KH728D2/ref=sr_1_49?keywords=Mattresses&qid=1682675202&sr=8-49,4.6 颗星，最多 5 颗星
49,"Molblly 窄双人床床垫,6 英寸(约 15.2 厘米)盒装记忆泡沫床垫,透气床舒适床垫,用于凉爽睡眠支撑和缓解压力,窄双人床,30 英寸(约 76.2 厘米)X 75 英寸(约 190.5 厘米)X 6 英寸(约 15.2 厘米)",US$69.98,/-/zh/dp/B083XSN967/ref=sr_1_50?keywords=Mattresses&qid=1682675202&sr=8-50,4.3 颗星，最多 5 颗星
50,"OUUI 双床床垫,6 英寸(约 15.2 厘米)儿童记忆泡沫床垫,带透气竹罩,中号坚固凝胶床垫,双层床,Trundle Bed,CertiPUR-US 认证",US$149.99,/-/zh/dp/B0BFQ171S5/ref=sr_1_51?keywords=Mattresses&qid=1682675202&sr=8-51,4.5 颗星，最多 5 颗星
51,"Crystli 大号床盒装床垫,10 英寸混合床垫,零压力泡沫,内弹簧床垫用于缓解压力和凉爽睡眠,运动隔离,中等硬度,CertiPUR-US 认证",US$339.99,/-/zh/dp/B097TJ1R2K/ref=sr_1_52?keywords=Mattresses&qid=1682675202&sr=8-52,4.4 颗星，最多 5 颗星
52,"ZINUS 5 英寸青年记忆泡沫床垫/儿童房和双层床垫,单人床",US$105.00,/-/zh/dp/B00GO8Y6BQ/ref=sr_1_53?keywords=Mattresses&qid=1682675202&sr=8-53,4.3 颗星，最多 5 颗星
53,"Linenspa 8"" 记忆泡沫和内弹簧混合床垫 + 14"" 平台床 - 单人床 XL 床垫 + 折叠单人床 XL 床",N/A,/-/zh/dp/B07QXTZ1LY/ref=sr_1_54?keywords=Mattresses&qid=1682675202&sr=8-54,4.5 颗星，最多 5 颗星
54,"LINSY LIVING 折叠床垫,4 英寸(约 10.2 厘米)三折床垫,带可洗天丝套,单个记忆泡沫垫,可折叠,便携,易收纳沙发床,单人床尺寸,74 英寸(约 188.0 厘米)* 25 英寸(约 63.5 厘米)",US$94.99,/-/zh/dp/B0BKVWCRGM/ref=sr_1_55?keywords=Mattresses&qid=1682675202&sr=8-55,4.7 颗星，最多 5 颗星
55,"Foamma 10.16 厘米 x 71.12 厘米 x 182.88 厘米 露营/房车旅行记忆泡沫双层床垫替换件,美国制造,舒适,旅行拖车,CertiPUR-US 认证,不含枕套",US$118.77,/-/zh/dp/B08BW5ZXKF/ref=sr_1_56?keywords=Mattresses&qid=1682675202&sr=8-56,4.4 颗星，最多 5 颗星
56,"Novilla 全尺寸事项,30.48 厘米凝胶记忆泡沫全床垫用于冷却睡眠和缓解压力,中等柔软带运动隔离功能,盒装床垫",US$259.21,/-/zh/dp/B0BZY75243/ref=sr_1_57?keywords=Mattresses&qid=1682675202&sr=8-57,5.0 颗星，最多 5 颗星
57,"Linenspa 5英寸(约12.7厘米)凝胶记忆泡沫床垫单人床 XL,坚固床垫,低调床单人床 XL 5英寸(约12.7厘米)床垫",US$139.99,/-/zh/dp/B01M5DJ3P7/ref=sr_1_58?keywords=Mattresses&qid=1682675202&sr=8-58,4.4 颗星，最多 5 颗星
58,"Valwix 双气床垫内置泵和枕头,17 英寸(约 43.1 厘米)高气垫,带支撑技术,家用和旅行充气床垫,600 磅(约 299.4 千克)容量",US$69.99,/-/zh/dp/B09D7GP8CS/ref=sr_1_59?keywords=Mattresses&qid=1682675202&sr=8-59,4.3 颗星，最多 5 颗星
59,"FoamRush RV 4 英寸(121.92 厘米 x 190.50 厘米)酷凝胶记忆泡沫床垫替换件,旅行舒适,减压支撑,美国制造,露营拖车卡车,不包括罩子,四分之三 尺码:",US$198.97,/-/zh/dp/B07YLCWZF5/ref=sr_1_60?keywords=Mattresses&qid=1682675202&sr=8-60,4.2 颗星，最多 5 颗星
