,product_name,price,url,product_rating
10,"Westinghouse 西屋 43 英寸全高清智能 Roku 电视,1080p 高清智能电视,带 Wi-Fi 连接和移动应用程序,平板电视兼容 Apple Home 套件,Alexa 和 Google Assistant,2023 型号",N/A,/-/zh/dp/B09R95254Y/ref=sr_1_11?keywords=televisions&qid=1682675132&sr=8-11,4.3 颗星，最多 5 颗星
11,"Frocopo 120 inch Projector Screen, 16:9 Foldable Anti-Crease Portable Projection Movies Screens, Double Sided Washable Outdoor Projector Screen for Home Theater, Camping Party, Office",US$14.99,/-/zh/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A059853721YAHLLRN5MDQ&url=%2Fdp%2FB0BYT18622%2Fref%3Dsr_1_12_sspa%3Fkeywords%3Dtelevisions%26qid%3D1682675132%26sr%3D8-12-spons%26psc%3D1&qualifier=1682675132&id=3122515365064114&widgetName=sp_mtf,4.8 颗星，最多 5 颗星
12,ATYME 32 英寸 60Hz 720p 高清 LED 电视平板 1*USB 3* HDMI 1*VGA ARC 双通道 8W 扬声器显示器电视 320GM5HD,US$116.99,/-/zh/dp/B07FYYYHNP/ref=sr_1_13?keywords=televisions&qid=1682675132&sr=8-13,4.1 颗星，最多 5 颗星
13,"RCA 32 英寸平板 720p Roku 智能 LED 电视 - RTR3261,2021 型号",US$184.63,/-/zh/dp/B07DCDNHZQ/ref=sr_1_14?keywords=televisions&qid=1682675132&sr=8-14,4.4 颗星，最多 5 颗星
14,"Hisense 海信 A4 系列 40 英寸级 FHD 智能安卓电视,带 DTS 虚拟 X,游戏和运动模式,Chromecast 内置,Alexa 兼容性(40A4H,2022 年新型号)",US$188.00,/-/zh/dp/B09WQ3FQ2G/ref=sr_1_15?keywords=televisions&qid=1682675132&sr=8-15,4.2 颗星，最多 5 颗星
15,"SuperSonic SC-1912 LED 宽屏高清电视 19 英寸,内置 DVD 播放器,带 HDMI,USB 和 AC / DC 输入:DVD/CD/CDR 高分辨率和数字降噪",US$164.65,/-/zh/dp/B0057IM9EU/ref=sr_1_16?keywords=televisions&qid=1682675132&sr=8-16,4.0 颗星，最多 5 颗星
16,"[自动对焦] 投影仪,支持本机全高清1080P投影仪4K,安卓电视家庭影院投影仪,户外电影投影仪,内置双向蓝牙,2.4/5G WiFi,4D 梯形校正",US$199.99,/-/zh/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg1_1?ie=UTF8&adId=A034096138PKBSG86RTKC&url=%2Fdp%2FB0BC91Q2CX%2Fref%3Dsr_1_17_sspa%3Fkeywords%3Dtelevisions%26qid%3D1682675132%26sr%3D8-17-spons%26psc%3D1&qualifier=1682675132&id=3122515365064114&widgetName=sp_mtf,4.5 颗星，最多 5 颗星
17,"VIZIO 50 英寸 MQX 系列高级 4K 120Hz QLED HDR 智能电视,杜比视界,主动全阵列,240Hz @ 1080p 电脑游戏,WiFi 6E 和 Alexa 兼容性 M50QXM-K01,2023 Mod。 el el",N/A,/-/zh/dp/B09VCZCR1W/ref=sr_1_18?keywords=televisions&qid=1682675132&sr=8-18,4.3 颗星，最多 5 颗星
18,"索尼 32 英寸 720p 高清 LED HDR 电视 W830K 系列,带谷歌电视和谷歌助手 - 2022 型号",US$348.00,/-/zh/dp/B09R8WTG8B/ref=sr_1_19?keywords=televisions&qid=1682675132&sr=8-19,4.2 颗星，最多 5 颗星
19,RCA ，4英寸1080P 全高清电视,US$148.00,/-/zh/dp/B07NDGLBPZ/ref=sr_1_20?keywords=televisions&qid=1682675132&sr=8-20,4.2 颗星，最多 5 颗星
20,"othoig 14 英寸便携式电视,带天线的小电视,内置可充电电池,USB,HDMI/AV 输入,数字 ATSC 调谐器,12 伏电视,适用于厨房房车汽车露营",US$129.99,/-/zh/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A06766571LA1EWUTCK902&url=%2Fdp%2FB09Y8SRXH1%2Fref%3Dsr_1_21_sspa%3Fkeywords%3Dtelevisions%26qid%3D1682675132%26sr%3D8-21-spons%26psc%3D1&qualifier=1682675132&id=3122515365064114&widgetName=sp_btf,4.3 颗星，最多 5 颗星
21,"OAKCHA 13.3 英寸小型电视,便携式电视带天线 ATSC 调谐器,HDMI / AV 输入,USB 端口,可充电电池供电,适用于厨房房车汽车露营",US$119.99,/-/zh/gp/slredirect/picassoRedirect.html/ref=pa_sp_btf_aps_sr_pg1_1?ie=UTF8&adId=A0676501BDJZRMMC11M9&url=%2Fdp%2FB09D7J2WRB%2Fref%3Dsr_1_22_sspa%3Fkeywords%3Dtelevisions%26qid%3D1682675132%26sr%3D8-22-spons%26psc%3D1&qualifier=1682675132&id=3122515365064114&widgetName=sp_btf,4.1 颗星，最多 5 颗星
